Name,Link,Price,Display Size,Display Resolution,Processor,OS,SSD,Weight,Detailed Specs
Lenovo Essential G500/59 382995,https://www.gadgets360.com/lenovo-essential-g500-59-382995-4776,"₹ 42,060",15.60-inch,1366x768 pixels,Core i3,Windows 8 Professional,N/A,N/A,"{'Brand': 'Lenovo', 'Model': 'Essential G500/59 382995', 'Price in India': '₹42,060', 'Model Number': 'G500/59 382995', 'Series': 'Essential', 'Dimensions (mm)': '380.00 x 260.00 x 25.80', 'Weight (kg)': '2.5', 'Colours': 'Black', 'Operating system': 'Windows 8 Professional', 'Battery Cell': '6', 'Battery Life (up to hours)': '3', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3120M', 'Base Clock Speed': '2.5 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '2', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Nvidia GeForce 720M', 'Dedicated Graphic Memory': '2GB', 'Dedicated Graphic Memory Type': 'DDR3', 'Dedicated Graphics': 'Yes', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 ac', 'Ethernet': '10/100 T', 'Web Camera': '1-megapixel', 'Pointer Device': 'Touchpad', 'Speakers': 'Yes', 'Optical Disk Drive': 'CD/DVD Writer', 'Number of USB Ports': '3', 'USB Ports': '1 x USB 2.0, 2 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
HP 15-ba017ax,https://www.gadgets360.com/hp-15-ba017ax-4775,N/A,15.60-inch,1366x768 pixels,APU Quad Core A8,DOS,N/A,N/A,"{'Brand': 'HP', 'Model': '15-ba017ax', 'Price in India': '₹30,700', 'Model Number': '15-ba017ax', 'Dimensions (mm)': '384.30 x 254.60 x 24.30', 'Weight (kg)': '2.19', 'Colours': 'Silver', 'Operating system': 'DOS', 'Battery Cell': '4', 'Battery Life (up to hours)': '4', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'AMD APU Quad Core A8 3rd Gen 7410', 'Base Clock Speed': '2.2 GHz', 'Cache': '3MB', 'RAM': '2GB', 'Graphics Processor': 'AMD Radeon R5 M430', 'Dedicated Graphic Memory': '2GB', 'Dedicated Graphic Memory Type': 'DDR3', 'Dedicated Graphics': 'Yes', 'Hard disk': '1TB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': '2 Speakers', 'Optical Disk Drive': 'Super Multi DVD', 'Number of USB Ports': '3', 'USB Ports': '2 x USB 2.0, 1 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': 'Multi format card reader', 'Headphone and Mic Combo Jack': 'Yes', 'RJ45 (LAN)': 'Yes'}"
HP 240,https://www.gadgets360.com/hp-240-4774,"₹ 28,495",13.86-inch,1366x768 pixels,Core i3,DOS,N/A,N/A,"{'Brand': 'HP', 'Model': '240', 'Price in India': '₹28,495', 'Model Number': '240', 'Dimensions (mm)': '376.00 x 247.00 x 35.80', 'Weight (kg)': '2.45', 'Colours': 'Grey', 'Operating system': 'DOS', 'Battery Cell': '6', 'Battery Life (up to hours)': '3', 'Size': '13.86-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3110M', 'Base Clock Speed': '2.4 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '2', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Intel Integrated HD Graphics 4000', 'Dedicated Graphics': 'No', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '2.1', 'Ethernet': '10/100/1000 Base T', 'Web Camera': '0.3-megapixel', 'Pointer Device': 'Touchpad', 'Touchpad': 'No', 'Internal Mic': 'Yes', 'Speakers': '2 Speakers', 'Optical Disk Drive': 'CD/DVD Writer', 'Read/Write Speed': '8x', 'Number of USB Ports': '3', 'USB Ports': '3 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': 'Yes', 'Lock Slot': 'Security Lock Port', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'RJ45 (LAN)': 'Yes', 'RJ11': 'Yes'}"
HP Pavilion G4-1303au,https://www.gadgets360.com/hp-pavilion-g4-1303au-4773,"₹ 19,008",13.86-inch,1366x768 pixels,APU Dual Core A4,DOS,N/A,N/A,"{'Brand': 'HP', 'Model': 'Pavilion G4-1303au', 'Price in India': '₹19,008', 'Model Number': 'G4-1303au', 'Series': 'Pavilion', 'Dimensions (mm)': '341.10 x 230.80 x 35.50', 'Weight (kg)': '2.1', 'Colours': 'Black', 'Operating system': 'DOS', 'Battery Cell': '6', 'Battery Life (up to hours)': '3', 'Size': '13.86-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'AMD APU Dual Core A4 3rd Gen A4 3330MX', 'Base Clock Speed': '2.2 GHz', 'Burst Clock Speed': '2.6 GHz', 'Cache': '2MB', 'RAM': '2GB', 'RAM Slots': '2', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'AMD Radeon 6480G', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Optical Disk Drive': 'CD/DVD Writer', 'Read/Write Speed': '8x', 'Number of USB Ports': '3', 'USB Ports': '3 x USB 2.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '3 in 1 card Reader', 'Lock Slot': 'Kensington Lock Port', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Dell XPS 12 XPS12,https://www.gadgets360.com/dell-xps-12-xps12-4772,"₹ 111,900",12.38-inch,1920x1080 pixels,Core i7,Windows 8 Professional,N/A,N/A,"{'Brand': 'Dell', 'Model': 'XPS 12 XPS12', 'Price in India': '₹1,11,900', 'Model Number': 'XPS12', 'Series': 'XPS 12', 'Dimensions (mm)': '317.00 x 215.00 x 20.00', 'Weight (kg)': '1.52', 'Colours': 'Anodized Aluminum', 'Operating system': 'Windows 8 Professional', 'Battery Capacity (WHR)': '50', 'Battery Cell': '6', 'Battery Life (up to hours)': '8.5', 'Size': '12.38-inch', 'Resolution': '1920x1080 pixels', 'Touch Screen': 'Yes', 'Processor': 'Intel Core i7 3rd Gen 3537U', 'Base Clock Speed': '2 GHz', 'Burst Clock Speed': '3.1 GHz', 'Cache': '4MB', 'RAM': '8GB', 'Graphics Processor': 'Intel Integrated HD Graphics 4000', 'Dedicated Graphics': 'No', 'Hard disk': 'No', 'SSD': '256GB', 'Wi-Fi standards supported': '802.11 ac', 'Bluetooth version': '4', 'Web Camera': '1.3-megapixel', 'Pointer Device': 'Touchpad', 'Touchpad': 'Yes', 'Internal Mic': 'Yes', 'Speakers': 'Realtek Speaker', 'Number of USB Ports': '2', 'USB Ports': '2 x USB 3.0', 'Lock Slot': 'Noble Lock Port', 'Headphone and Mic Combo Jack': 'Yes'}"
Dell Vostro 2520,https://www.gadgets360.com/dell-vostro-2520-4771,"₹ 38,490",15.60-inch,1366x768 pixels,Core i5,Linux,N/A,N/A,"{'Brand': 'Dell', 'Model': 'Vostro 2520', 'Price in India': '₹30,000', 'Model Number': '2520', 'Series': 'Vostro', 'Dimensions (mm)': '376.00 x 260.00 x 34.50', 'Weight (kg)': '2.36', 'Colours': 'Grey', 'Operating system': 'Linux', 'Battery Capacity (WHR)': '48', 'Battery Cell': '6', 'Battery Life (up to hours)': '3', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i5 3rd Gen 3230M', 'Base Clock Speed': '2.6 GHz', 'Burst Clock Speed': '3.2 GHz', 'Cache': '3MB', 'RAM': '4GB', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'AMD Radeon R5 M335', 'Dedicated Graphic Memory': '2GB', 'Dedicated Graphic Memory Type': 'DDR3', 'Dedicated Graphics': 'Yes', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100 T', 'Web Camera': '1-megapixel', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': '2 Speakers', 'Optical Disk Drive': 'DVD Writer', 'Read/Write Speed': '8x', 'Number of USB Ports': '3', 'USB Ports': '3 x USB 2.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '3 in 1 card Reader', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Dell Inspiron 15 5521,https://www.gadgets360.com/dell-inspiron-15-5521-4770,"₹ 67,990",15.60-inch,1366x768 pixels,Core i7,Windows 8 Professional,N/A,N/A,"{'Brand': 'Dell', 'Model': 'Inspiron 15 5521', 'Price in India': '₹67,990', 'Model Number': '5521', 'Series': 'Inspiron 15', 'Dimensions (mm)': '376.00 x 259.00 x 25.40', 'Weight (kg)': '2.2', 'Colours': 'Moon Silver', 'Operating system': 'Windows 8 Professional', 'Battery Capacity (WHR)': '60', 'Battery Cell': '6', 'Battery Life (up to hours)': '3', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i7 3rd Gen 3537U', 'Base Clock Speed': '2 GHz', 'Burst Clock Speed': '3.1 GHz', 'Cache': '4MB', 'RAM': '8GB', 'RAM Slots': '2', 'Expandable RAM up to (GB)': '16GB', 'Graphics Processor': 'AMD Radeon HD 8670M', 'Dedicated Graphic Memory': '2GB', 'Dedicated Graphic Memory Type': 'DDR3', 'Dedicated Graphics': 'Yes', 'Hard disk': '1TB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n/ac', 'Bluetooth version': '4', 'Ethernet': '10/100 T', 'Pointer Device': 'Touchpad', 'Touchpad': 'Yes', 'Internal Mic': 'Yes', 'Speakers': '2 Speakers', 'Optical Disk Drive': 'CD/DVD Writer', 'Number of USB Ports': '3', 'USB Ports': '1 x USB 2.0, 2 x USB 3.0', 'HDMI Port': 'Standard', 'Headphone and Mic Combo Jack': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Dell Inspiron 15 3521,https://www.gadgets360.com/dell-inspiron-15-3521-4769,"₹ 35,990",15.60-inch,1366x768 pixels,Core i3,Windows 8,N/A,N/A,"{'Brand': 'Dell', 'Model': 'Inspiron 15 3521', 'Price in India': '₹33,490', 'Model Number': '3521', 'Series': 'Inspiron 15', 'Dimensions (mm)': '376.00 x 259.00 x 31.30', 'Weight (kg)': '2.25', 'Colours': 'Black', 'Operating system': 'Windows 8', 'Battery Capacity (WHR)': '40', 'Battery Cell': '4', 'Battery Life (up to hours)': '8', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '2', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Intel Integrated HD Graphics', 'Dedicated Graphics': 'No', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Web Camera': '1-megapixel', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Stereo Speakers', 'Optical Disk Drive': 'DVD Writer', 'Number of USB Ports': '3', 'USB Ports': '2 x USB 2.0, 1 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': 'Multi format card reader', 'Lock Slot': 'Kensington Lock Port', 'RJ45 (LAN)': 'Yes'}"
Asus X450CA-WX214D,https://www.gadgets360.com/asus-x450ca-wx214d-4768,"₹ 24,445",13.86-inch,1366x768 pixels,Core i3,Windows 8 Professional,N/A,N/A,"{'Brand': 'Asus', 'Model': 'X450CA-WX214D', 'Price in India': '₹24,445', 'Model Number': 'X450CA-WX214D', 'Dimensions (mm)': '348.00 x 241.00 x 31.70', 'Weight (kg)': '2.1', 'Colours': 'Blue Grey With Diamond Texture', 'Operating system': 'Windows 8 Professional', 'Battery Capacity (WHR)': '37', 'Battery Cell': '4', 'Size': '13.86-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '1', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Intel Integrated HD Graphics 4000', 'Dedicated Graphics': 'No', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100/1000 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Number of USB Ports': '2', 'USB Ports': '1 x USB 2.0, 1 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '3 in 1 card Reader', 'Lock Slot': 'Kensington Lock Port', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus X200CA-KX219D,https://www.gadgets360.com/asus-x200ca-kx219d-4767,"₹ 27,999",11.60-inch,1366x768 pixels,Core i3,DOS,N/A,N/A,"{'Brand': 'Asus', 'Model': 'X200CA-KX219D', 'Price in India': '₹27,999', 'Model Number': 'X200CA-KX219D', 'Dimensions (mm)': '302.00 x 200.00 x 25.60', 'Weight (kg)': '1.24', 'Colours': 'White', 'Operating system': 'DOS', 'Battery Capacity (mAh)': '3300', 'Battery Capacity (WHR)': '33', 'Battery Cell': '3', 'Size': '11.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'Graphics Processor': 'Intel Integrated HD Graphics 720', 'Dedicated Graphics': 'No', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n/ac', 'Bluetooth version': '4.2', 'Ethernet': '10/100/1000 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Stereo Speakers', 'Number of USB Ports': '2', 'USB Ports': '2 x USB 2.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '2 in 1 Card Reader', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus X550CC-XO072D,https://www.gadgets360.com/asus-x550cc-xo072d-4766,"₹ 39,990",15.60-inch,1366x768 pixels,Core i3,Windows 8.1,N/A,N/A,"{'Brand': 'Asus', 'Model': 'X550CC-XO072D', 'Price in India': '₹39,990', 'Model Number': 'X550CC-XO072D', 'Dimensions (mm)': '380.00 x 251.00 x 31.70', 'Weight (kg)': '2.3', 'Colours': 'Dark Grey', 'Operating system': 'Windows 8.1', 'Battery Capacity (mAh)': '2600', 'Battery Capacity (WHR)': '37', 'Battery Cell': '4', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '1', 'RAM Slot (Unused)': '1', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Nvidia GeForce 920MX', 'Dedicated Graphic Memory': '2GB', 'Dedicated Graphics': 'Yes', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 ac', 'Bluetooth version': '4.1', 'Ethernet': '10/100/1000 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Number of USB Ports': '2', 'USB Ports': '1 x USB 2.0, 1 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '3 in 1 card Reader', 'Lock Slot': 'Kensington Lock Port', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus X551CA-SX014H,https://www.gadgets360.com/asus-x551ca-sx014h-4765,"₹ 32,999",15.60-inch,1366x768 pixels,Core i3,Windows 8,N/A,N/A,"{'Brand': 'Asus', 'Model': 'X551CA-SX014H', 'Price in India': '₹32,999', 'Model Number': 'X551CA-SX014H', 'Dimensions (mm)': '380.00 x 251.00 x 30.90', 'Weight (kg)': '2.15', 'Colours': 'Black', 'Operating system': 'Windows 8', 'Battery Capacity (mAh)': '2600', 'Battery Capacity (WHR)': '37', 'Battery Cell': '4', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'Graphics Processor': 'Intel Integrated HD Graphics 520', 'Dedicated Graphics': 'No', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Number of USB Ports': '2', 'USB Ports': '1 x USB 2.0, 1 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '2 in 1 Card Reader', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus X552CL-SX019H,https://www.gadgets360.com/asus-x552cl-sx019h-4764,"₹ 34,990",15.60-inch,1366x768 pixels,Core i3,Windows 8 Professional,N/A,N/A,"{'Brand': 'Asus', 'Model': 'X552CL-SX019H', 'Price in India': '₹34,990', 'Model Number': 'X552CL-SX019H', 'Series': 'X Series', 'Weight (kg)': '2.45', 'Colours': 'Black', 'Operating system': 'Windows 8 Professional', 'Battery Cell': '4', 'Battery Life (up to hours)': '6', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '2', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Nvidia GeForce 710M', 'Dedicated Graphic Memory': '1GB', 'Dedicated Graphic Memory Type': 'DDR3', 'Dedicated Graphics': 'Yes', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': 'Yes', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Speakers': 'Yes', 'Optical Disk Drive': 'CD/DVD Writer', 'Read/Write Speed': '8x', 'Number of USB Ports': '2', 'USB Ports': '1 x USB 2.0, 1 x USB 3.0', 'Multi Card Slot': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus X550CC-XX922D,https://www.gadgets360.com/asus-x550cc-xx922d-4763,"₹ 29,550",15.60-inch,1366x768 pixels,Core i3,Windows 8.1,N/A,N/A,"{'Brand': 'Asus', 'Model': 'X550CC-XX922D', 'Price in India': '₹29,550', 'Model Number': 'X550CC-XX922D', 'Series': 'X Series', 'Dimensions (mm)': '380.00 x 251.00 x 34.00', 'Weight (kg)': '2.3', 'Colours': 'Red', 'Operating system': 'Windows 8.1', 'Battery Capacity (mAh)': '2600', 'Battery Capacity (WHR)': '37', 'Battery Cell': '4', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'RAM': '4GB', 'Expandable RAM up to (GB)': '4GB', 'Graphics Processor': 'Nvidia GeForce 720M', 'Dedicated Graphic Memory': '2GB', 'Dedicated Graphic Memory Type': 'DDR3', 'Dedicated Graphics': 'Yes', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100/1000 Base T', 'Web Camera': 'Yes', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Number of USB Ports': '2', 'USB Ports': '1 x USB 2.0, 1 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '3 in 1 card Reader', 'Lock Slot': 'Kensington Lock Port', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus VivoBook S400CA-CA165H,https://www.gadgets360.com/asus-vivobook-s400ca-ca165h-4762,"₹ 53,799",13.86-inch,1366x768 pixels,Core i7,Windows 8,N/A,N/A,"{'Brand': 'Asus', 'Model': 'VivoBook S400CA-CA165H', 'Price in India': '₹2,00,000', 'Model Number': 'S400CA-CA165H', 'Series': 'VivoBook', 'Weight (kg)': '1.83', 'Colours': 'Black', 'Operating system': 'Windows 8', 'Battery Capacity (mAh)': '4000', 'Battery Capacity (WHR)': '44', 'Battery Cell': '3', 'Size': '13.86-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'Yes', 'Processor': 'Intel Core i7 3rd Gen 3537U', 'Base Clock Speed': '2 GHz', 'Burst Clock Speed': '3.1 GHz', 'Cache': '4MB', 'RAM': '4GB', 'RAM Slots': '2', 'Graphics Processor': 'Intel Integrated HD Graphics 4000', 'Dedicated Graphics': 'No', 'Hard disk': '500GB', 'SSD': '24GB', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100/1000 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Number of USB Ports': '2', 'USB Ports': '2 x USB 2.0', 'HDMI Port': 'Standard', 'Multi Card Slot': 'SD Card Reader', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus VivoBook F450CA-WX287P,https://www.gadgets360.com/asus-vivobook-f450ca-wx287p-4761,"₹ 28,999",14.00-inch,1366x768 pixels,Core i3,Windows 8.1,N/A,N/A,"{'Brand': 'Asus', 'Model': 'VivoBook F450CA-WX287P', 'Price in India': '₹28,999', 'Model Number': 'F450CA-WX287P', 'Series': 'VivoBook', 'Dimensions (mm)': '348.00 x 241.00 x 33.20', 'Weight (kg)': '2.5', 'Colours': 'Grey', 'Operating system': 'Windows 8.1', 'Battery Capacity (WHR)': '37', 'Battery Cell': '4', 'Size': '14.00-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'Yes', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '1', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Intel Integrated HD Graphics 4000', 'Dedicated Graphics': 'No', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100/1000 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Number of USB Ports': '3', 'USB Ports': '2 x USB 2.0, 1 x USB 3.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '3 in 1 card Reader', 'Lock Slot': 'Kensington Lock Port', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus S56CM-XO177H,https://www.gadgets360.com/asus-s56cm-xo177h-4760,"₹ 38,900",15.60-inch,1366x768 pixels,Core i3,Windows 8,N/A,N/A,"{'Brand': 'Asus', 'Model': 'S56CM-XO177H', 'Price in India': '₹38,900', 'Model Number': 'S56CM-XO177H', 'Series': 'S Series', 'Dimensions (mm)': '380.00 x 266.00 x 21.00', 'Weight (kg)': '2.3', 'Colours': 'Black', 'Operating system': 'Windows 8', 'Battery Capacity (mAh)': '2950', 'Battery Capacity (WHR)': '44', 'Battery Cell': '4', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'No', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '2', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Nvidia GeForce 635M', 'Dedicated Graphic Memory': '2GB', 'Dedicated Graphic Memory Type': 'DDR3', 'Dedicated Graphics': 'Yes', 'Hard disk': '500GB', 'SSD': '24GB', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100/1000 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Number of USB Ports': '2', 'USB Ports': '2 x USB 2.0', 'HDMI Port': 'Standard', 'Multi Card Slot': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'RJ45 (LAN)': 'Yes'}"
Asus F550CC-CJ979H,https://www.gadgets360.com/asus-f550cc-cj979h-4759,"₹ 49,599",15.60-inch,1366x768 pixels,Core i3,Windows 8,N/A,N/A,"{'Brand': 'Asus', 'Model': 'F550CC-CJ979H', 'Price in India': '₹49,599', 'Model Number': 'F550CC-CJ979H', 'Series': 'F Series', 'Dimensions (mm)': '380.00 x 251.00 x 31.70', 'Weight (kg)': '2.3', 'Colours': 'Dark Grey', 'Operating system': 'Windows 8', 'Battery Capacity (mAh)': '6000', 'Battery Capacity (WHR)': '44', 'Battery Cell': '4', 'Size': '15.60-inch', 'Resolution': '1366x768 pixels', 'Touch Screen': 'Yes', 'Processor': 'Intel Core i3 3rd Gen 3217U', 'Base Clock Speed': '1.8 GHz', 'Cache': '3MB', 'RAM': '4GB', 'RAM Slots': '2', 'Expandable RAM up to (GB)': '8GB', 'Graphics Processor': 'Nvidia GeForce GT 720M', 'Dedicated Graphic Memory': '2GB', 'Dedicated Graphic Memory Type': 'DDR3', 'Dedicated Graphics': 'Yes', 'Hard disk': '500GB', 'SSD': 'No', 'Wi-Fi standards supported': '802.11 b/g/n', 'Bluetooth version': '4', 'Ethernet': '10/100/1000 Base T', 'Web Camera': 'Yes', 'Pointer Device': 'Touchpad', 'Internal Mic': 'Yes', 'Speakers': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Number of USB Ports': '1', 'USB Ports': '1 x USB 2.0', 'HDMI Port': 'Standard', 'Multi Card Slot': '3 in 1 card Reader', 'Headphone and Mic Combo Jack': 'Yes', 'VGA Port': 'Yes', 'Mic In': 'Yes', 'RJ45 (LAN)': 'Yes'}"
